Transect,Station,GPS,trap,sp,sex,weight,age,missfire,Date,Time,comments
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,21-Jun-19,8:53,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,21-Jun-19,8:54,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,21-Jun-19,8:54,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,21-Jun-19,8:54,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,21-Jun-19,8:55,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,21-Jun-19,8:55,"T3 MF, PB still present"
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,21-Jun-19,8:56,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,21-Jun-19,8:56,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,21-Jun-19,8:56,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,21-Jun-19,8:56,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,21-Jun-19,8:57,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,21-Jun-19,8:57,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,21-Jun-19,8:57,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,22-Jun-19,10:14,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,22-Jun-19,10:14,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,22-Jun-19,10:14,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,22-Jun-19,10:15,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,22-Jun-19,10:15,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,22-Jun-19,10:15,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,22-Jun-19,10:16,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,22-Jun-19,10:16,"T1 MF, PB still present"
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,22-Jun-19,10:16,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,22-Jun-19,10:17,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,22-Jun-19,10:17,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,22-Jun-19,10:17,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,22-Jun-19,10:18,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,22-Jun-19,10:18,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,22-Jun-19,10:18,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,22-Jun-19,10:19,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,22-Jun-19,10:19,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,22-Jun-19,10:19,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,22-Jun-19,10:20,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,22-Jun-19,10:20,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,08-Aug-19,8:56,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,08-Aug-19,8:57,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,08-Aug-19,8:57,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,08-Aug-19,8:57,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,08-Aug-19,8:58,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,08-Aug-19,8:58,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,08-Aug-19,8:58,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,08-Aug-19,8:59,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,08-Aug-19,8:59,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,08-Aug-19,8:59,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,08-Aug-19,9:00,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,08-Aug-19,9:00,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,08-Aug-19,9:00,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,08-Aug-19,9:01,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,08-Aug-19,9:01,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,08-Aug-19,9:01,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,08-Aug-19,9:02,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,08-Aug-19,9:02,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,08-Aug-19,9:03,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,08-Aug-19,9:03,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,09-Aug-19,8:30,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,09-Aug-19,8:29,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,09-Aug-19,8:30,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,09-Aug-19,8:31,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,09-Aug-19,8:31,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,09-Aug-19,8:32,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,09-Aug-19,8:32,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,09-Aug-19,8:32,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,09-Aug-19,8:33,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,09-Aug-19,8:33,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,09-Aug-19,8:33,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,09-Aug-19,8:34,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,09-Aug-19,8:34,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,09-Aug-19,8:34,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,09-Aug-19,8:35,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,09-Aug-19,8:35,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,09-Aug-19,8:35,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,09-Aug-19,8:36,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,09-Aug-19,8:36,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,09-Aug-19,8:36,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,10-Aug-19,8:29,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,10-Aug-19,8:30,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,10-Aug-19,8:30,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,10-Aug-19,8:31,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,10-Aug-19,8:31,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,10-Aug-19,8:31,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,10-Aug-19,8:32,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,10-Aug-19,8:32,"T3 MF, PB still present"
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,10-Aug-19,8:32,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,10-Aug-19,8:33,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,10-Aug-19,8:33,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,10-Aug-19,8:34,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,10-Aug-19,8:34,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,10-Aug-19,8:34,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,10-Aug-19,8:34,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,10-Aug-19,8:35,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,10-Aug-19,8:35,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,10-Aug-19,8:35,T1 MF 
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,10-Aug-19,8:36,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,10-Aug-19,8:36,No activity present
5,1,"N71.443192, W080.161951",NA,NA,NA,NA,NA,N,11-Aug-19,8:33,No activity present
5,2,,NA,NA,NA,NA,NA,N,11-Aug-19,8:33,No activity present
5,3,,NA,NA,NA,NA,NA,N,11-Aug-19,8:33,No activity present
5,4,,NA,NA,NA,NA,NA,N,11-Aug-19,8:34,No activity present
5,5,,NA,NA,NA,NA,NA,N,11-Aug-19,8:34,No activity present
5,6,,NA,NA,NA,NA,NA,N,11-Aug-19,8:34,No activity present
5,7,,NA,NA,NA,NA,NA,N,11-Aug-19,8:35,No activity present
5,8,,NA,NA,NA,NA,NA,N,11-Aug-19,8:35,No activity present
5,9,,NA,NA,NA,NA,NA,N,11-Aug-19,8:35,No activity present
5,10,,NA,NA,NA,NA,NA,N,11-Aug-19,8:36,No activity present
5,11,,NA,NA,NA,NA,NA,N,11-Aug-19,8:36,No activity present
5,12,,NA,NA,NA,NA,NA,N,11-Aug-19,8:36,No activity present
5,13,,NA,NA,NA,NA,NA,N,11-Aug-19,8:37,No activity present
5,14,,NA,NA,NA,NA,NA,N,11-Aug-19,8:37,No activity present
5,15,,NA,NA,NA,NA,NA,N,11-Aug-19,8:37,No activity present
5,16,,NA,NA,NA,NA,NA,N,11-Aug-19,8:38,No activity present
5,17,,NA,NA,NA,NA,NA,Y,11-Aug-19,8:38,T2 bycatch SNBU (juvenile)
5,18,,NA,NA,NA,NA,NA,N,11-Aug-19,8:38,No activity present
5,19,,NA,NA,NA,NA,NA,N,11-Aug-19,8:39,No activity present
5,20,"N71.448289, W080.123358",NA,NA,NA,NA,NA,N,11-Aug-19,9:39,No activity present
5,1,"N71.443192, W080.161951",NA,NA,NA,NA,NA,N,12-Aug-19,11:24,No activity present
5,2,,NA,NA,NA,NA,NA,N,12-Aug-19,11:24,No activity present
5,3,,NA,NA,NA,NA,NA,N,12-Aug-19,11:25,No activity present
5,4,,NA,NA,NA,NA,NA,N,12-Aug-19,11:26,No activity present
5,5,,NA,NA,NA,NA,NA,N,12-Aug-19,11:26,No activity present
5,6,,NA,NA,NA,NA,NA,N,12-Aug-19,11:27,No activity present
5,7,,NA,NA,NA,NA,NA,N,12-Aug-19,11:28,No activity present
5,8,,NA,NA,NA,NA,NA,N,12-Aug-19,11:28,No activity present
5,9,,NA,NA,NA,NA,NA,N,12-Aug-19,11:29,No activity present
5,10,,NA,NA,NA,NA,NA,N,12-Aug-19,11:29,No activity present
5,11,,NA,NA,NA,NA,NA,N,12-Aug-19,11:30,No activity present
5,12,,NA,NA,NA,NA,NA,Y,12-Aug-19,11:31,No activity present
5,13,,NA,NA,NA,NA,NA,N,12-Aug-19,11:31,No activity present
5,14,,NA,NA,NA,NA,NA,N,12-Aug-19,11:32,No activity present
5,15,,NA,NA,NA,NA,NA,N,12-Aug-19,11:32,No activity present
5,16,,NA,NA,NA,NA,NA,N,12-Aug-19,11:33,No activity present
5,17,,NA,NA,NA,NA,NA,N,12-Aug-19,11:33,No activity present
5,18,,NA,NA,NA,NA,NA,N,12-Aug-19,11:33,No activity present
5,19,,NA,NA,NA,NA,NA,N,12-Aug-19,11:34,No activity present
5,20,"N71.448289, W080.123358",NA,NA,NA,NA,NA,N,12-Aug-19,11:34,No activity present
5,1,"N71.443192, W080.161951",NA,NA,NA,NA,NA,N,13-Aug-19,11:15,No activity present
5,2,,NA,NA,NA,NA,NA,N,13-Aug-19,11:15,No activity present
5,3,,NA,NA,NA,NA,NA,N,13-Aug-19,11:16,No activity present
5,4,,NA,NA,NA,NA,NA,N,13-Aug-19,11:16,No activity present
5,5,,NA,NA,NA,NA,NA,N,13-Aug-19,11:16,No activity present
5,6,,NA,NA,NA,NA,NA,N,13-Aug-19,11:17,No activity present
5,7,,NA,NA,NA,NA,NA,N,13-Aug-19,11:17,T2 bycatch SNBU (juvenile)
5,8,,NA,NA,NA,NA,NA,N,13-Aug-19,11:17,No activity present
5,9,,NA,NA,NA,NA,NA,N,13-Aug-19,11:18,No activity present
5,10,,NA,NA,NA,NA,NA,N,13-Aug-19,11:18,No activity present
5,11,,NA,NA,NA,NA,NA,N,13-Aug-19,11:18,No activity present
5,12,,NA,NA,NA,NA,NA,Y,13-Aug-19,11:19,No activity present
5,13,,NA,NA,NA,NA,NA,N,13-Aug-19,11:19,No activity present
5,14,,NA,NA,NA,NA,NA,N,13-Aug-19,11:20,No activity present
5,15,,NA,NA,NA,NA,NA,N,13-Aug-19,11:20,No activity present
5,16,,NA,NA,NA,NA,NA,N,13-Aug-19,11:20,No activity present
5,17,,NA,NA,NA,NA,NA,N,13-Aug-19,11:21,No activity present
5,18,,1,Collard Lemming,Male,78g,Adult,N,13-Aug-19,11:21,First collard lemming caught in trap 2 in wet habitat
5,19,,NA,NA,NA,NA,NA,N,13-Aug-19,11:21,No activity present
5,20,"N71.448289, W080.123358",NA,NA,NA,NA,NA,N,13-Aug-19,11:22,No activity present
6,1,"N71.450877, W080.105518",NA,NA,NA,NA,NA,N,11-Aug-19,8:53,No activity present
6,2,,NA,NA,NA,NA,NA,N,11-Aug-19,8:53,No activity present
6,3,,NA,NA,NA,NA,NA,N,11-Aug-19,8:53,No activity present
6,4,,NA,NA,NA,NA,NA,N,11-Aug-19,8:54,No activity present
6,5,,NA,NA,NA,NA,NA,N,11-Aug-19,8:54,No activity present
6,6,,NA,NA,NA,NA,NA,N,11-Aug-19,8:55,No activity present
6,7,,NA,NA,NA,NA,NA,N,11-Aug-19,8:55,No activity present
6,8,,NA,NA,NA,NA,NA,N,11-Aug-19,8:55,No activity present
6,9,,NA,NA,NA,NA,NA,N,11-Aug-19,8:56,No activity present
6,10,,NA,NA,NA,NA,NA,N,11-Aug-19,8:56,No activity present
6,11,,NA,NA,NA,NA,NA,N,11-Aug-19,8:56,No activity present
6,12,,NA,NA,NA,NA,NA,N,11-Aug-19,8:57,No activity present
6,13,,NA,NA,NA,NA,NA,N,11-Aug-19,8:57,No activity present
6,14,,NA,NA,NA,NA,NA,N,11-Aug-19,8:57,No activity present
6,15,,NA,NA,NA,NA,NA,N,11-Aug-19,8:58,No activity present
6,16,,NA,NA,NA,NA,NA,N,11-Aug-19,8:58,No activity present
6,17,,NA,NA,NA,NA,NA,N,11-Aug-19,8:58,No activity present
6,18,,NA,NA,NA,NA,NA,N,11-Aug-19,8:59,No activity present
6,19,,NA,NA,NA,NA,NA,N,11-Aug-19,8:59,No activity present
6,20,"N71.455083, W080.067128",NA,NA,NA,NA,NA,N,11-Aug-19,8:59,No activity present
6,1,"N71.450877, W080.105518",NA,NA,NA,NA,NA,N,12-Aug-19,11:45,No activity present
6,2,,NA,NA,NA,NA,NA,N,12-Aug-19,11:45,No activity present
6,3,,NA,NA,NA,NA,NA,N,12-Aug-19,11:46,T3 bycatch AMPI (juvenile)
6,4,,NA,NA,NA,NA,NA,N,12-Aug-19,11:46,No activity present
6,5,,NA,NA,NA,NA,NA,N,12-Aug-19,11:47,No activity present
6,6,,NA,NA,NA,NA,NA,N,12-Aug-19,11:47,No activity present
6,7,,NA,NA,NA,NA,NA,N,12-Aug-19,11:47,No activity present
6,8,,NA,NA,NA,NA,NA,N,12-Aug-19,11:47,No activity present
6,9,,NA,NA,NA,NA,NA,N,12-Aug-19,11:48,No activity present
6,10,,NA,NA,NA,NA,NA,N,12-Aug-19,11:48,No activity present
6,11,,NA,NA,NA,NA,NA,N,12-Aug-19,11:48,No activity present
6,12,,NA,NA,NA,NA,NA,Y,12-Aug-19,11:49,No activity present
6,13,,NA,NA,NA,NA,NA,N,12-Aug-19,11:49,No activity present
6,14,,NA,NA,NA,NA,NA,N,12-Aug-19,11:50,No activity present
6,15,,NA,NA,NA,NA,NA,N,12-Aug-19,11:50,No activity present
6,16,,NA,NA,NA,NA,NA,N,12-Aug-19,11:50,No activity present
6,17,,NA,NA,NA,NA,NA,N,12-Aug-19,11:51,No activity present
6,18,,NA,NA,NA,NA,NA,N,12-Aug-19,11:51,No activity present
6,19,,NA,NA,NA,NA,NA,N,12-Aug-19,11:51,No activity present
6,20,"N71.455083, W080.067128",NA,NA,NA,NA,NA,N,12-Aug-19,11:52,No activity present
6,1,"N71.450877, W080.105518",NA,NA,NA,NA,NA,N,13-Aug-19,11:25,No activity present
6,2,,NA,NA,NA,NA,NA,N,13-Aug-19,11:26,No activity present
6,3,,NA,NA,NA,NA,NA,N,13-Aug-19,11:26,No activity present
6,4,,NA,NA,NA,NA,NA,N,13-Aug-19,11:27,No activity present
6,5,,NA,NA,NA,NA,NA,N,13-Aug-19,11:28,No activity present
6,6,,NA,NA,NA,NA,NA,N,13-Aug-19,11:28,No activity present
6,7,,NA,NA,NA,NA,NA,N,13-Aug-19,11:29,No activity present
6,8,,NA,NA,NA,NA,NA,N,13-Aug-19,11:29,No activity present
6,9,,NA,NA,NA,NA,NA,N,13-Aug-19,11:30,No activity present
6,10,,NA,NA,NA,NA,NA,N,13-Aug-19,11:31,No activity present
6,11,,NA,NA,NA,NA,NA,N,13-Aug-19,11:31,No activity present
6,12,,NA,NA,NA,NA,NA,Y,13-Aug-19,11:32,No activity present
6,13,,NA,NA,NA,NA,NA,N,13-Aug-19,11:32,No activity present
6,14,,NA,NA,NA,NA,NA,N,13-Aug-19,11:33,No activity present
6,15,,NA,NA,NA,NA,NA,N,13-Aug-19,11:33,No activity present
6,16,,NA,NA,NA,NA,NA,N,13-Aug-19,11:33,No activity present
6,17,,NA,NA,NA,NA,NA,N,13-Aug-19,11:34,No activity present
6,18,,NA,NA,NA,NA,NA,N,13-Aug-19,11:34,No activity present
6,19,,NA,NA,NA,NA,NA,N,13-Aug-19,11:34,No activity present
6,20,"N71.455083, W080.067128",NA,NA,NA,NA,NA,N,13-Aug-19,11:35,No activity present
