SiteID,PDA,min_dist Disturb,NN,D2NN,Cluster ID,GYRF TerritoryID,RLHA TerritoryID,PEFA TerritoryID,Lat_DD,Lon_DD,X_17N,Y_17N,PEFA site,RLHA Site,GYRF Site,#_Spp,06_Sp,06_Date,06_NAd,06_eggs_Y_,06_NEgg,06_hatch,06_NYng,06_Comm,07_Sp,07_Date,07_NAd,07_eggs_Y_,07_NEgg,07_hatch,07_NYng,07_Comm,08_Sp,08_Date,08_NAd,08_eggs_Y_,08_NEgg,08_hatch,08_NYng,08_Comm,09_Sp,09_Date,09_NAd,09_eggs_Y_,09_NEgg,09_hatch,09_NYng,09_Comm,10_Sp,10_Date,10_NAd,10_eggs_Y_,10_NEgg,10_hatch,10_NYng,10_Comm,11_Sp,11_Date,11_NAd,11_eggs_Y_,11_NEgg,11_hatch,11_NYng,11_Comm,12_Sp,12_Date,12_NAd,12_eggs_Y_,12_NEggLai,12_hatch,12_NYng,12_Comm,13_Sp,13_Date,13_NAd,13_eggs Y/N,13_NEggLaid,13_hatch,13_NYng,13_Comm,14_Sp,14_Date,14_NAd,14_eggs_Y_,14_NEggLai,14_hatch,14_NYng,14_Comm,15_Sp,15_Date,15_NAd,15_eggs_Y_,15_NEggLai,15_hatch,15_Nyng,15_Comm,16_Sp,16_Date,16_NAd,16_eggs_Y_,16_NEggLai,16_hatch,16_Nyng,16_Comm,17_Sp,17_Date,17_NAd,17_eggs_Y_,17_NEggLai,17_hatch,17_Nyng,17_Comm,18_Sp,18_Date,18_NAd,18_eggs_Y_,18_NEggLai,18_hatch,18_Nyng,18_Comm,18_Sp,18_Date,18_NAd,18_eggs_Y_,18_NEggLai,18_hatch,18_Nyng,18_Comm,18_Sp,18_Date,18_NAd,18_eggs_Y_,18_NEggLai,18_hatch,18_Nyng,18_Comm,2018_SpCom,F_PEFA,F_PEFA_12to18,F_RLHA 12-18,F_RLHA_12to18,F_Site Unk,2011_Field,Status,S1,S2,S3
468,1,3.0,377,2175,,,,,71.366199,-79.495498,553648.6519,7918905.885,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2015-06-22,2,Y,4,#,3,June 22 : nest ; 4 eggs. | July 30 : 3-4 chicks. | August 1 : 3 chicks banded.,not detected,23-06-2016,0,N,#,#,#,"June 23: no bird seen, empty stick nest on wpt.",not detected,16-06-2017,0,N,#,#,0,"June 16 2017: no bird seen. Aug 7, no birds detected, OSN",not detected,18-06-2018,0,N,#,#,0,"no birds,old stick nest, right side of gully (W)",not detected,13-07-2018,0,N,#,#,0,"No birds, old stick nest",not detected,17-08-2018,0,N,#,#,0,no birds,not detected,0,0,1,1,9,#,#,0,0,0
469,1,9.0,84,790,16,,469,,71.445952,-79.548098,551559.7075,7927752.976,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2015-06-22,2,Y,4,#,2,"June 22 : 4 eggs. | August 2 : 2 rlha chicks fairly young, down covered.",Not visited,#,#,#,#,#,#,#,not detected,16-06-2017,0,N,#,#,0,"June 16 2017: old stick nest, no bird seen. Aug 7 - no birds detected.",not detected,18-06-2018,0,N,#,#,0,"no birds, near waterfall",not detected,13-07-2017,1,N,0,0,0,"no birds, near waterfall",not detected,17-08-2018,0,N,#,#,0,no birds,not detected,0,0,1,1,9,#,#,0,0,0
470,2,10.207,471,898,37,,,470,71.439585,-79.43633,555546.3776,7927142.067,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2015-06-22,2,Y,#,#,2,June 22 : pefa incubating. | July 30 : 2 chicks pefa.,PEFA,24-06-2016,2,Y,4,2,2,June 24: female was on nest. | August 9: 2 chicks. One is fearly young. Nest might be reachable from down cliff without ropes. ,not detected,16-06-2017,0,N,#,#,0,"June 16 2017: no bird seen, old nest. | June 18 2017: 2 empty nesting ledges.  Aug 6 - no birds detected",not detected,18-06-2018,0,N,#,#,0,"no birds, old stick nest, lots of potential areas",PEFA,13-07-2018,1,N,0,0,0,fem flushed off scrape no eggs present,not detected,18-08-2018,0,N,#,#,0,no birds,PEFA,3,3,0,0,9,#,#,0,1,0
471,0,10.5,470,898,37,,471,,71.437129,-79.412199,556410.6012,7926890.57,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2015-06-22,2,Y,3,3,3,"June 22 : rlha on nest; nest is really low, 3 eggs. | July 30 : rlha individual, 3 chicks not feathered, all down.",not detected,24-06-2016,0,N,#,#,#,June 24: no bird seen.,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,0,0,1,1,9,#,#,#,#,#
472,1,5.3,473,128,28,,,472,71.382302,-79.452763,555126.2678,7920739.857,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2015-06-22,2,Y,4,#,1,"June 22 : 4 eggs, 250m from 377. | July 30 : individual incubating, didn't flushed.",not detected,24-06-2016,0,N,#,#,#,June 24: no birds detected. August 9: no birds detected.,PEFA,16-06-2017,2,Y,2,2,2,"June 16 2017: PEFA pair at site, individual wason nest, one egg at least. Aug 7 - 2 adults, 2 nestlings ~ 10 days old.",not detected,18-06-2018,0,N,#,#,0,"no birds, 2 old stick nests  ",not detected,13-07-2018,0,N,#,#,0,no birds old stick nest,not detected,17-08-2018,0,N,#,#,0,no birds,not detected,2,2,0,0,9,#,#,0,0,0
473,1,5.347,472,128,28,,473,,71.381973,-79.4493,555250.5667,7920706.334,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2015-06-22,2,Y,4,#,2,"June 22 : 4 eggs, 250m from 377. | July 30 : at least 2 chicks, pair at site, hardly accessible nest.",RLHA,24-06-2016,2,Y,3,3,3,June 24: individual was on nest. August 9: 3-4 roughs chicks ready for banding.,not detected,16-06-2017,0,Y,#,#,2,"June 16 2017: old rlha stick nest, no bird seen. PEFA at 472 128m away.",RLHA,18-06-2018,2,N,0,0,0,"pair flushed from nest, antler in nest, didn’t see any eggs",not detected,13-07-2018,0,N,#,#,0,"nods, old stick nest with antler",not detected,17-08-2018,0,N,#,#,0,no birds,RLHA,0,0,3,3,9,#,#,1,0,0
474,1,8.850,471,5591,,,,,71.433243,-79.254918,562009.5596,7926611.377,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2015-06-22,2,Y,4,4,4,June 22 : 4 eggs. | July 30 : 4 youngs.,PEFA,24-06-2016,2,Y,4,4,4,June 24: female was on nest. | August 9: 4 chicks.,PEFA,16-06-2017,2,Y,4,3,3,"June 16 2017: PEFA female on nest, 4 eggs, flushed. Male was flying around. Nest is hidden in the grass.  Aug 7  - 2 adults, 3 nestlings ~20 days old.",PEFA,18-06-2018,2,Y,4,0,0,Nest low on right side of the gully,PEFA,13-07-2018,1,N,0,0,0,"female incubating on nest left side, couldn’t see if there was eggs or not",PEFA,18-08-2018,2,Y,0,#,3,"left S facing side, chicks wandering around",PEFA,4,4,0,0,9,#,#,1,1,1
475,1,4.613,25,569,5,,,475,71.73434,-80.313,524032,7959438,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,08-08-2016,2,Y,3,3,3,"June 27 - no birds detected. This site was discovered in 2016 and attributed a number of a deleted site without historic. August 8 : new site discovered. 3 Pefa chicks, site is quite high and facing west, same cliff structure than  site 25.",not detected,17-06-2017,0,N,#,#,0,"June 17 2017: empty ledge, evident recent use, no bird seen Aug 7 - no birds detected.",not detected,18-06-2018,0,N,#,#,0,no birds,not detected,15-07-2018,0,N,#,#,0,no birds,PEFA,20-08-2018,1,N,0,0,0,"Nest failed, fem on nest, but no chicks",PEFA,2,2,0,0,10,#,#,0,0,1
476,1,3.3,122,2439,,,,,71.300423,-79.115196,567434.7632,7911952.879,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2015-06-22,1,Y,#,#,0,"June 22 : on nest. | August 1 : didn't have the precise wpt but I think found the site, old stick nest, no bird seen, no signs of chicks presence.",PEFA,23-06-2016,2,Y,2,2,2,"June 23: individual is territorial. Couple of nice ledges, did cliffs on both side twice couldn't locate the nest. | August 6: 2 chicks about 12 days old, female at site.",not detected,18-06-2017,0,N,#,#,0,"June 16: no bird seen. | June 18 2017: no bird seen, have covered the 2 cliffs facing NNE and located old used scrapes, did twice, lot of snow. Aug 6 - no birds detected.",not detected,17-06-2018,0,N,#,#,0,"no birds, little white wash",not detected,13-07-2018,0,N,#,#,0,"no birds, small little waterfall, went up the small gully",not detected,16-08-2018,0,N,#,#,0,no birds,not detected,2,2,0,0,9,#,#,0,0,0
477,1,6.8,466,773,29,,477,,71.459998,-79.808299,542289.8521,7929117.231,FALSE,TRUE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,RLHA,2015-06-22,2,Y,#,#,0,June 22 : individual incubating. | August 2 : empty stick nest.,not detected,23-06-2016,0,N,#,#,#,June 23: empty stick nest,not detected,16-06-2017,0,N,#,#,0,"June 16 2017: old stick nest, no bird seen. Aug 6 - no birds detected. 1 OSN",not detected,18-06-2018,0,N,#,#,0,"No birds,left side of gully €, old stick nest",not detected,13-07-2018,0,N,#,#,0,"no birds, old stick nest on left side",not detected,18-08-2018,0,N,#,#,0,no birds,not detected,0,0,1,1,9,#,#,0,0,0
478,1,0.000,114,1140,,,,,71.309982,-79.227269,563394.8293,7912897.386,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2015-08-01,2,Y,#,#,3,"June 22 -  3 eggs, 1 adult. August 1 :by Mary River waterfall ; at least 2 chicks, easy access. | August 2 : 3 chicks, 1 banded. | August 6 : still 3 chicks, 2 banded., took more accurate wpt.",PEFA,23-06-2016,0,N,0,0,0,"June 23: pefa individual seen perched between 478 and 114, looked territorial but couldn't locate the nest, 478 is empty. | June 28: no bird seen, did all cliffs along the river going to site 114. | August 6: no bird seen, did all cliffs along the river.",PEFA,19-06-2017,1,Y,#,#,0,"June 19 2017: PEFA female incubating, on wpt. They use a new ledge located slightly to the left of the old scrape. Access with ropes, close to the road (pictures taken). August 6; not detected.",PEFA,17-06-2018,2,Y,1,0,0,"PEFA pair flushed, nest left side of river (S)",PEFA,12-07-2018,1,Y,1,0,0,"male on scrape incubating the eggs, couldn’t see the eggs",PEFA,16-08-2018,2,Y,0,2,2,2 chcks PEFA flew around,PEFA,4,4,0,0,9,#,#,1,1,1
479,0,22.6,39,75,,,,,71.185647,-80.180109,529511.2555,7898300.748,TRUE,FALSE,FALSE,1,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,Site unknown,PEFA,2015-08-01,2,Y,#,#,4,"August 1 : 4 chicks, adults were fighting with rlha from site 38.",Not visited,#,#,#,#,#,#,#,Not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not visited,#,#,#,#,#,#,#,not vistited,1,1,0,0,9,#,#,#,#,#
